HHID,PERSID,VPLID,RitID,HH_VALID,P_VALID,KHVM,WEGGEWEEST,VERTREKP,AANTVPL,VPLDAGNR,VERPL,VERPLNR,TOER,TOER_TYPE,AANTRIT,KMOTIEF,VERTPROV,AANKPROV,KAFSTV,KVERTTIJD,KREISDUUR,ROLAUTO,PARKEERKOSTEN,VERTRAGING,DAGSOORT,OORDEEL_AUTO,OORDEEL_TREIN,OORDEEL_BTM,OORDEEL_FIETS,OORDEEL_BROMMER,OORDEEL_LOPEN,GEBRUIK_AUTO_STELLING3,GEBRUIK_AUTO_STELLING4,GEBRUIK_TREIN_STELLING3,GEBRUIK_TREIN_STELLING4,GEBRUIK_BTM_STELLING3,GEBRUIK_BTM_STELLING4,GEBRUIK_FIETS_STELLING2,GEBRUIK_FIETS_STELLING3,GEBRUIK_LOPEN_STELLING3,GEBRUIK_LOPEN_STELLING4,HHPERS,HHSAM,N_KIND,HHBRUTOINK2_w5,HHAUTO_N,HHAUTO,HHBESTEL,HHHYBRID,HHMOTOR,HHBROM,HHSNOR,HHFIETS,HHVOUWFIETS,HHEBIKE
30743521,3074352101,21497104,2149710401,2,3,6,1,1,7,1,1,4,0,9,1,4,27,88,2,8,3,0,0,0,2,3,4,4,4,2,5,4,3,3,3,3,3,4,4,3,4,1,1,0,4,0,0,0,0,0,0,0,1,0,1
30320440,3032044002,16749201,1674920101,2,3,6,1,1,4,2,1,1,0,9,1,7,27,88,3,5,2,0,0,0,1,4,4,4,5,2,5,5,4,3,5,3,5,5,5,5,5,2,2,0,4,2,1,0,0,0,0,0,1,0,0
30587960,3058796002,15944105,1594410501,2,3,1,1,1,6,1,1,5,0,9,1,4,27,88,8,8,5,1,0,0,1,5,3,4,2,2,5,3,1,2,4,4,4,4,4,2,3,2,2,0,7,1,1,0,0,0,0,0,1,0,0
30034833,3003483302,21459301,2145930101,2,3,2,1,1,3,3,1,1,0,9,1,1,27,88,6,6,5,2,0,0,1,5,4,4,6,6,3,4,4,3,5,3,5,6,6,3,4,2,2,0,3,1,1,0,0,0,0,0,1,1,0
30841314,3084131402,17412301,1741230101,2,3,1,1,1,2,3,1,1,0,9,1,1,27,88,7,2,5,1,0,1,1,5,2,2,2,2,3,5,4,2,2,2,2,2,2,2,2,4,3,0,4,1,1,0,0,0,1,0,1,0,0
30841314,3084131404,17414101,1741410101,2,3,3,1,1,2,1,1,1,0,9,3,4,27,88,8,6,6,0,0,0,2,5,4,3,4,5,5,5,5,4,4,2,3,3,3,3,4,4,3,0,4,1,1,0,0,0,1,0,1,0,0
30841314,3084131404,17414101,1741410102,2,3,3,1,1,2,1,0,1,0,9,3,4,27,88,8,6,6,0,0,0,2,5,4,3,4,5,5,5,5,4,4,2,3,3,3,3,4,4,3,0,4,1,1,0,0,0,1,0,1,0,0
30841314,3084131404,17414101,1741410103,2,3,3,1,1,2,1,0,1,0,9,3,4,27,88,8,6,6,0,0,0,2,5,4,3,4,5,5,5,5,4,4,2,3,3,3,3,4,4,3,0,4,1,1,0,0,0,1,0,1,0,0
30846049,3084604901,19442201,1944220101,2,3,2,1,1,4,2,1,1,0,9,1,7,27,88,13,2,9,2,0,0,2,5,3,4,5,2,5,5,5,3,4,2,4,5,4,3,4,3,3,1,5,2,1,0,0,0,0,0,1,0,0
30216652,3021665201,14239202,1423920201,2,3,7,1,1,4,2,1,2,0,9,1,4,88,88,1,5,2,0,0,0,1,5,2,1,5,6,5,5,5,1,4,6,6,5,4,2,4,2,2,0,3,1,1,0,0,0,0,0,1,0,1
30868114,3086811402,18240102,1824010201,2,3,7,1,2,5,1,1,2,0,9,1,4,27,88,3,4,5,0,0,0,1,5,3,3,5,2,5,5,5,3,3,1,1,3,3,4,4,4,3,2,1,1,1,0,0,0,0,0,0,0,0
30070214,3007021401,13835101,1383510101,2,3,1,1,1,7,1,1,1,0,9,1,9,27,88,4,3,3,1,0,0,1,4,6,6,5,6,4,4,3,6,6,6,6,4,3,2,3,2,2,0,4,1,1,0,0,0,0,0,0,0,1
30070214,3007021401,13835106,1383510601,2,3,1,1,1,7,1,1,6,0,9,1,9,27,88,4,9,3,1,0,0,1,4,6,6,5,6,4,4,3,6,6,6,6,4,3,2,3,2,2,0,4,1,1,0,0,0,0,0,0,0,1
30070449,3007044901,13222101,1322210101,2,3,6,1,1,2,1,1,1,0,9,1,3,27,88,3,8,2,0,0,0,1,4,4,3,4,3,2,3,4,3,4,6,6,4,3,6,6,1,1,0,3,1,1,0,0,0,0,0,1,0,1
30267026,3026702602,14513101,1451310101,2,3,6,1,1,5,1,1,1,0,9,1,4,27,88,3,5,2,0,0,0,1,4,4,4,5,2,4,4,3,3,5,3,4,5,5,3,4,2,2,0,7,1,1,0,0,0,0,0,1,1,1
60000191,6000019103,19280108,1928010801,2,3,6,1,1,9,1,1,8,0,9,1,7,27,88,3,13,2,0,0,0,1,5,4,4,3,3,3,5,5,4,5,3,4,2,3,2,4,5,3,0,5,1,1,0,0,0,0,0,1,0,0
30761292,3076129201,16655301,1665530101,2,3,2,1,1,2,3,1,1,0,9,1,4,27,88,9,5,7,2,9,0,1,4,4,4,5,2,3,5,4,3,4,4,3,5,4,2,4,2,2,0,4,1,1,0,0,0,0,0,0,0,1
30326476,3032647601,14460203,1446020301,2,3,1,1,1,5,2,1,3,0,9,1,7,28,88,6,6,7,1,3,0,1,3,5,5,5,2,4,5,4,4,4,5,5,5,5,6,4,2,2,0,4,1,1,0,0,0,0,0,1,0,0
30320440,3032044002,16749303,1674930301,2,3,6,1,1,6,3,1,3,0,9,1,7,26,88,3,5,2,0,0,0,2,4,4,4,5,2,5,5,4,3,5,3,5,5,5,5,5,2,2,0,4,2,1,0,0,0,0,0,1,0,0
30898863,3089886302,20020201,2002020101,2,3,4,1,1,4,2,1,1,0,9,5,4,27,27,7,5,8,0,0,0,1,1,5,5,5,3,5,3,4,4,5,4,5,5,4,2,5,2,2,0,4,0,0,0,0,0,0,0,1,0,0
30898863,3089886302,20020201,2002020102,2,3,4,1,1,4,2,0,1,0,9,5,4,27,27,7,5,8,0,0,0,1,1,5,5,5,3,5,3,4,4,5,4,5,5,4,2,5,2,2,0,4,0,0,0,0,0,0,0,1,0,0
30898863,3089886302,20020201,2002020103,2,3,4,1,1,4,2,0,1,0,9,5,4,27,27,7,5,8,0,0,0,1,1,5,5,5,3,5,3,4,4,5,4,5,5,4,2,5,2,2,0,4,0,0,0,0,0,0,0,1,0,0
30898863,3089886302,20020201,2002020104,2,3,4,1,1,4,2,0,1,0,9,5,4,27,27,7,5,8,0,0,0,1,1,5,5,5,3,5,3,4,4,5,4,5,5,4,2,5,2,2,0,4,0,0,0,0,0,0,0,1,0,0
30898863,3089886302,20020201,2002020105,2,3,4,1,1,4,2,0,1,0,9,5,4,27,27,7,5,8,0,0,0,1,1,5,5,5,3,5,3,4,4,5,4,5,5,4,2,5,2,2,0,4,0,0,0,0,0,0,0,1,0,0
30800350,3080035001,16423101,1642310101,2,3,1,1,1,2,1,1,1,0,9,1,1,27,27,10,4,7,1,0,4,1,4,4,3,4,4,4,5,5,2,5,2,4,5,2,2,4,2,2,0,4,2,1,0,0,0,0,0,1,0,0
30800350,3080035001,16423201,1642320101,2,3,1,1,1,2,2,1,1,0,9,1,1,27,27,10,4,7,1,0,0,1,4,4,3,4,4,4,5,5,2,5,2,4,5,2,2,4,2,2,0,4,2,1,0,0,0,0,0,1,0,0
30800350,3080035001,16423301,1642330101,2,3,1,1,1,2,3,1,1,0,9,1,1,27,27,10,3,5,1,0,0,1,4,4,3,4,4,4,5,5,2,5,2,4,5,2,2,4,2,2,0,4,2,1,0,0,0,0,0,1,0,0
30800086,3080008605,20369103,2036910301,2,3,4,1,1,5,1,1,3,0,9,3,5,27,27,4,11,5,0,0,2,1,5,4,3,2,1,3,5,5,1,5,1,4,1,2,1,3,3,3,0,2,1,1,0,0,0,0,0,1,0,0
30800086,3080008605,20369103,2036910302,2,3,4,1,1,5,1,0,3,0,9,3,5,27,27,4,11,5,0,0,2,1,5,4,3,2,1,3,5,5,1,5,1,4,1,2,1,3,3,3,0,2,1,1,0,0,0,0,0,1,0,0
30800086,3080008605,20369103,2036910303,2,3,4,1,1,5,1,0,3,0,9,3,5,27,27,4,11,5,0,0,2,1,5,4,3,2,1,3,5,5,1,5,1,4,1,2,1,3,3,3,0,2,1,1,0,0,0,0,0,1,0,0
60000308,6000030801,16664105,1666410501,2,3,6,1,1,6,1,1,5,0,9,1,1,27,27,3,10,3,0,0,0,1,2,4,4,5,1,5,4,3,4,5,4,5,5,4,1,4,1,1,0,1,0,0,0,0,0,0,0,1,0,0
30860338,3086033801,18118301,1811830101,2,3,6,1,1,7,3,1,1,0,9,1,9,27,27,5,6,5,0,0,0,1,5,3,3,5,3,5,5,4,2,5,3,4,4,5,3,4,1,1,0,1,0,0,0,0,0,0,0,1,0,0
30307940,3030794002,18251101,1825110101,2,3,1,1,1,1,1,1,1,1,6,3,8,27,27,13,6,9,1,0,0,1,4,3,4,4,3,4,5,5,3,4,3,4,4,4,4,3,2,2,0,4,1,1,0,0,0,0,0,1,0,0
30307940,3030794002,18251101,1825110102,2,3,1,1,1,1,1,0,1,1,6,3,8,27,27,13,6,9,1,0,0,1,4,3,4,4,3,4,5,5,3,4,3,4,4,4,4,3,2,2,0,4,1,1,0,0,0,0,0,1,0,0
30307940,3030794002,18251101,1825110103,2,3,1,1,1,1,1,0,1,1,6,3,8,27,27,13,6,9,1,0,0,1,4,3,4,4,3,4,5,5,3,4,3,4,4,4,4,3,2,2,0,4,1,1,0,0,0,0,0,1,0,0
30307940,3030794002,18251201,1825120101,2,3,7,1,1,4,2,1,1,1,1,1,8,27,27,4,5,8,0,0,0,1,4,3,4,4,3,4,5,5,3,4,3,4,4,4,4,3,2,2,0,4,1,1,0,0,0,0,0,1,0,0
30307940,3030794001,18250102,1825010201,2,3,7,1,1,2,1,1,2,0,9,1,4,27,27,1,8,2,0,0,0,1,3,4,5,5,3,5,5,5,4,4,3,4,6,6,2,4,2,2,0,4,1,1,0,0,0,0,0,1,0,0
30307940,3030794001,18250205,1825020501,2,3,7,1,1,5,2,1,5,0,9,1,4,27,27,1,12,2,0,0,0,1,3,4,5,5,3,5,5,5,4,4,3,4,6,6,2,4,2,2,0,4,1,1,0,0,0,0,0,1,0,0
30307940,3030794002,18251203,1825120301,2,3,7,1,1,4,2,1,3,0,9,1,4,27,27,1,8,2,0,0,0,1,4,3,4,4,3,4,5,5,3,4,3,4,4,4,4,3,2,2,0,4,1,1,0,0,0,0,0,1,0,0
30307940,3030794001,18250306,1825030601,2,3,7,1,1,6,3,1,6,0,9,1,4,27,27,1,10,3,0,0,0,1,3,4,5,5,3,5,5,5,4,4,3,4,6,6,2,4,2,2,0,4,1,1,0,0,0,0,0,1,0,0
30307940,3030794001,18250203,1825020301,2,3,4,1,1,5,2,1,3,0,9,3,4,27,27,2,7,3,0,0,0,1,3,4,5,5,3,5,5,5,4,4,3,4,6,6,2,4,2,2,0,4,1,1,0,0,0,0,0,1,0,0
30307940,3030794001,18250203,1825020302,2,3,4,1,1,5,2,0,3,0,9,3,4,27,27,2,7,3,0,0,0,1,3,4,5,5,3,5,5,5,4,4,3,4,6,6,2,4,2,2,0,4,1,1,0,0,0,0,0,1,0,0
30307940,3030794001,18250203,1825020303,2,3,4,1,1,5,2,0,3,0,9,3,4,27,27,2,7,3,0,0,0,1,3,4,5,5,3,5,5,5,4,4,3,4,6,6,2,4,2,2,0,4,1,1,0,0,0,0,0,1,0,0
30307940,3030794002,18251305,1825130501,2,3,1,1,2,6,3,1,5,0,9,2,7,27,27,3,6,3,1,0,0,1,4,3,4,4,3,4,5,5,3,4,3,4,4,4,4,3,2,2,0,4,1,1,0,0,0,0,0,1,0,0
30307940,3030794002,18251305,1825130502,2,3,1,1,2,6,3,0,5,0,9,2,7,27,27,3,6,3,1,0,0,1,4,3,4,4,3,4,5,5,3,4,3,4,4,4,4,3,2,2,0,4,1,1,0,0,0,0,0,1,0,0
30307940,3030794001,18250304,1825030401,2,3,2,1,1,6,3,1,4,0,9,2,4,27,27,3,6,3,2,0,0,1,3,4,5,5,3,5,5,5,4,4,3,4,6,6,2,4,2,2,0,4,1,1,0,0,0,0,0,1,0,0
30307940,3030794001,18250304,1825030402,2,3,2,1,1,6,3,0,4,0,9,2,4,27,27,3,6,3,2,0,0,1,3,4,5,5,3,5,5,5,4,4,3,4,6,6,2,4,2,2,0,4,1,1,0,0,0,0,0,1,0,0
30860338,3086033801,18118302,1811830201,2,3,7,1,1,7,3,1,2,0,9,1,7,27,27,1,6,2,0,0,0,1,5,3,3,5,3,5,5,4,2,5,3,4,4,5,3,4,1,1,0,1,0,0,0,0,0,0,0,1,0,0
30307940,3030794001,18250101,1825010101,2,3,7,1,1,2,1,1,1,0,9,1,4,27,27,1,8,2,0,0,0,1,3,4,5,5,3,5,5,5,4,4,3,4,6,6,2,4,2,2,0,4,1,1,0,0,0,0,0,1,0,0
30307940,3030794001,18250204,1825020401,2,3,7,1,1,5,2,1,4,0,9,1,4,27,27,1,12,2,0,0,0,1,3,4,5,5,3,5,5,5,4,4,3,4,6,6,2,4,2,2,0,4,1,1,0,0,0,0,0,1,0,0
30307940,3030794002,18251202,1825120201,2,3,7,1,1,4,2,1,2,0,9,1,4,27,27,1,7,2,0,0,0,1,4,3,4,4,3,4,5,5,3,4,3,4,4,4,4,3,2,2,0,4,1,1,0,0,0,0,0,1,0,0
30900934,3090093401,20118101,2011810101,2,3,7,1,1,2,1,1,1,0,9,1,4,27,27,2,8,3,0,0,0,1,3,4,2,3,4,5,4,3,3,4,3,3,4,4,3,4,1,1,0,2,1,1,0,0,0,0,0,1,0,0
30900934,3090093401,20118202,2011820201,2,3,7,1,1,4,2,1,2,0,9,1,4,27,27,2,7,3,0,0,0,1,3,4,2,3,4,5,4,3,3,4,3,3,4,4,3,4,1,1,0,2,1,1,0,0,0,0,0,1,0,0
30870096,3087009602,15590101,1559010101,2,3,4,1,1,2,1,1,1,0,9,3,1,27,27,8,2,9,0,0,0,2,1,5,5,4,2,5,6,6,5,5,4,4,5,4,4,5,2,2,0,4,0,0,0,0,0,0,0,0,0,0
30870096,3087009602,15590101,1559010102,2,3,4,1,1,2,1,0,1,0,9,3,1,27,27,8,2,9,0,0,0,2,1,5,5,4,2,5,6,6,5,5,4,4,5,4,4,5,2,2,0,4,0,0,0,0,0,0,0,0,0,0
30870096,3087009602,15590101,1559010103,2,3,4,1,1,2,1,0,1,0,9,3,1,27,27,8,2,9,0,0,0,2,1,5,5,4,2,5,6,6,5,5,4,4,5,4,4,5,2,2,0,4,0,0,0,0,0,0,0,0,0,0
30870096,3087009602,15590301,1559030101,2,3,4,1,1,2,3,1,1,0,9,3,1,27,27,8,2,7,0,0,0,1,1,5,5,4,2,5,6,6,5,5,4,4,5,4,4,5,2,2,0,4,0,0,0,0,0,0,0,0,0,0
30870096,3087009602,15590301,1559030102,2,3,4,1,1,2,3,0,1,0,9,3,1,27,27,8,2,7,0,0,0,1,1,5,5,4,2,5,6,6,5,5,4,4,5,4,4,5,2,2,0,4,0,0,0,0,0,0,0,0,0,0
30870096,3087009602,15590301,1559030103,2,3,4,1,1,2,3,0,1,0,9,3,1,27,27,8,2,7,0,0,0,1,1,5,5,4,2,5,6,6,5,5,4,4,5,4,4,5,2,2,0,4,0,0,0,0,0,0,0,0,0,0
30778392,3077839202,16991201,1699120101,2,3,6,1,1,2,2,1,1,0,9,1,7,27,27,4,5, ,0,0,0,1,4,3,4,5,4,5,5,4,4,4,4,4,4,4,1,4,3,3,1,4,1,1,0,0,0,0,0,1,0,0
30307940,3030794001,18250305,1825030501,2,3,7,1,1,6,3,1,5,0,9,1,4,27,27,1,10,2,0,0,0,1,3,4,5,5,3,5,5,5,4,4,3,4,6,6,2,4,2,2,0,4,1,1,0,0,0,0,0,1,0,0
30811394,3081139401,14514101,1451410101,2,3,6,1,2,3,1,1,1,0,9,1,1,27,27,3,3,4,0,0,0,1,3,4,4,4,2,4,3,4,5,5,2,4,4,4,1,4,1,1,0,5,0,0,0,0,0,0,0,1,0,0
30811394,3081139401,14514201,1451420101,2,3,6,1,2,3,2,1,1,0,9,1,1,27,27,3,3,3,0,0,0,1,3,4,4,4,2,4,3,4,5,5,2,4,4,4,1,4,1,1,0,5,0,0,0,0,0,0,0,1,0,0
30800617,3080061701,21691204,2169120401,2,3,7,1,1,4,2,1,4,0,9,1,7,27,27,3,13,4,0,0,0,2,5,4,4,4,4,4,5,5,4,5,2,4,2,2,2,5,1,1,0,4,0,0,0,0,0,1,0,1,0,0
30545626,3054562601,15836201,1583620101,2,3,4,1,1,3,2,1,1,0,9,3,2,27,27,8,4,7,0,0,0,1,4,4,4,3,5,4,3,4,3,5,2,4,2,5,2,2,1,1,0,2,1,1,0,0,0,1,0,1,0,0
30545626,3054562601,15836201,1583620102,2,3,4,1,1,3,2,0,1,0,9,3,2,27,27,8,4,7,0,0,0,1,4,4,4,3,5,4,3,4,3,5,2,4,2,5,2,2,1,1,0,2,1,1,0,0,0,1,0,1,0,0
30545626,3054562601,15836201,1583620103,2,3,4,1,1,3,2,0,1,0,9,3,2,27,27,8,4,7,0,0,0,1,4,4,4,3,5,4,3,4,3,5,2,4,2,5,2,2,1,1,0,2,1,1,0,0,0,1,0,1,0,0
30900934,3090093401,20118102,2011810201,2,3,7,1,1,2,1,1,2,0,9,1,4,27,27,2,8,3,0,0,0,1,3,4,2,3,4,5,4,3,3,4,3,3,4,4,3,4,1,1,0,2,1,1,0,0,0,0,0,1,0,0
30900934,3090093401,20118304,2011830401,2,3,7,1,1,4,3,1,4,0,9,1,4,27,27,3,8,7,0,0,0,1,3,4,2,3,4,5,4,3,3,4,3,3,4,4,3,4,1,1,0,2,1,1,0,0,0,0,0,1,0,0
30900934,3090093401,20118204,2011820401,2,3,7,1,1,4,2,1,4,0,9,1,7,27,27,1,10,2,0,0,0,1,3,4,2,3,4,5,4,3,3,4,3,3,4,4,3,4,1,1,0,2,1,1,0,0,0,0,0,1,0,0
30900934,3090093401,20118302,2011830201,2,3,7,1,1,4,3,1,2,0,9,1,3,27,27,3,5,7,0,0,0,1,3,4,2,3,4,5,4,3,3,4,3,3,4,4,3,4,1,1,0,2,1,1,0,0,0,0,0,1,0,0
30829198,3082919804,13462202,1346220201,2,3,4,1,1,4,2,1,2,0,9,4,7,27,27,7,9,5,0,0,0,1,5,3,4,4,4,4,4,4,2,4,4,4,3,4,2,3,5,3,0,7,4,1,1,1,0,1,0,1,0,0
30829198,3082919804,13462202,1346220202,2,3,4,1,1,4,2,0,2,0,9,4,7,27,27,7,9,5,0,0,0,1,5,3,4,4,4,4,4,4,2,4,4,4,3,4,2,3,5,3,0,7,4,1,1,1,0,1,0,1,0,0
30829198,3082919804,13462202,1346220203,2,3,4,1,1,4,2,0,2,0,9,4,7,27,27,7,9,5,0,0,0,1,5,3,4,4,4,4,4,4,2,4,4,4,3,4,2,3,5,3,0,7,4,1,1,1,0,1,0,1,0,0
30829198,3082919804,13462202,1346220204,2,3,4,1,1,4,2,0,2,0,9,4,7,27,27,7,9,5,0,0,0,1,5,3,4,4,4,4,4,4,2,4,4,4,3,4,2,3,5,3,0,7,4,1,1,1,0,1,0,1,0,0
30861459,3086145901,21151101,2115110101,2,3,3,1,1,2,1,1,1,0,9,3,1,27,27,6,6,6,0,0,0,2,3,5,5,5,2,5,4,4,4,4,4,3,4,4,4,4,1,1,0,3,0,0,0,0,0,0,0,1,0,0
30861459,3086145901,21151101,2115110102,2,3,3,1,1,2,1,0,1,0,9,3,1,27,27,6,6,6,0,0,0,2,3,5,5,5,2,5,4,4,4,4,4,3,4,4,4,4,1,1,0,3,0,0,0,0,0,0,0,1,0,0
30861459,3086145901,21151101,2115110103,2,3,3,1,1,2,1,0,1,0,9,3,1,27,27,6,6,6,0,0,0,2,3,5,5,5,2,5,4,4,4,4,4,3,4,4,4,4,1,1,0,3,0,0,0,0,0,0,0,1,0,0
30861459,3086145901,21151201,2115120101,2,3,3,1,1,2,2,1,1,0,9,3,1,27,27,6,5,7,0,0,0,2,3,5,5,5,2,5,4,4,4,4,4,3,4,4,4,4,1,1,0,3,0,0,0,0,0,0,0,1,0,0
30861459,3086145901,21151201,2115120102,2,3,3,1,1,2,2,0,1,0,9,3,1,27,27,6,5,7,0,0,0,2,3,5,5,5,2,5,4,4,4,4,4,3,4,4,4,4,1,1,0,3,0,0,0,0,0,0,0,1,0,0
30861459,3086145901,21151201,2115120103,2,3,3,1,1,2,2,0,1,0,9,3,1,27,27,6,5,7,0,0,0,2,3,5,5,5,2,5,4,4,4,4,4,3,4,4,4,4,1,1,0,3,0,0,0,0,0,0,0,1,0,0
30800617,3080061701,21691304,2169130401,2,3,4,1,2,6,3,1,4,0,9,3,4,27,27,7,8,5,0,0,0,2,5,4,4,4,4,4,5,5,4,5,2,4,2,2,2,5,1,1,0,4,0,0,0,0,0,1,0,1,0,0
30800617,3080061701,21691304,2169130402,2,3,4,1,2,6,3,0,4,0,9,3,4,27,27,7,8,5,0,0,0,2,5,4,4,4,4,4,5,5,4,5,2,4,2,2,2,5,1,1,0,4,0,0,0,0,0,1,0,1,0,0
30800617,3080061701,21691304,2169130403,2,3,4,1,2,6,3,0,4,0,9,3,4,27,27,7,8,5,0,0,0,2,5,4,4,4,4,4,5,5,4,5,2,4,2,2,2,5,1,1,0,4,0,0,0,0,0,1,0,1,0,0
30585275,3058527501,15860205,1586020501,2,3,7,1,1,6,2,1,5,0,9,1,7,27,27,1,10,7,0,0,0,1,4,4,4,4,3,4,4,3,3,4,4,4,4,2,2,3,2,2,0,4,1,1,0,0,0,0,0,1,1,0
30585275,3058527502,15861205,1586120501,2,3,7,1,1,6,2,1,5,0,9,1,7,27,27,1,10,7,0,0,0,1,4,4,4,4,4,4,4,3,4,4,3,4,3,3,2,4,2,2,0,4,1,1,0,0,0,0,0,1,1,0
30753352,3075335201,20563302,2056330201,2,3,7,1,1,5,3,1,2,0,9,1,4,27,27,2,5,4,0,0,0,2,3,3,3,4,2,4,4,3,3,4,4,4,4,4,3,4,1,1,0,4,1,1,0,0,0,0,0,1,0,0
30898863,3089886301,20019201,2001920101,2,3,7,1,1,3,2,1,1,0,9,1,4,27,27,6,5,8,0,0,0,1,3,5,4,5,2,5,4,4,3,5,4,4,4,3,3,4,2,2,0,4,0,0,0,0,0,0,0,1,0,0
30898154,3089815401,19616301,1961630101,2,3,4,1,1,2,3,1,1,0,9,3,1,27,27,4,4,7,0,0,0,1,1,4,5,5,1,5,2,4,4,5,4,5,5,5,4,4,1,1,0,3,0,0,0,0,0,0,0,1,0,0
30898154,3089815401,19616301,1961630102,2,3,4,1,1,2,3,0,1,0,9,3,1,27,27,4,4,7,0,0,0,1,1,4,5,5,1,5,2,4,4,5,4,5,5,5,4,4,1,1,0,3,0,0,0,0,0,0,0,1,0,0
30898154,3089815401,19616301,1961630103,2,3,4,1,1,2,3,0,1,0,9,3,1,27,27,4,4,7,0,0,0,1,1,4,5,5,1,5,2,4,4,5,4,5,5,5,4,4,1,1,0,3,0,0,0,0,0,0,0,1,0,0
30585275,3058527501,15860201,1586020101,2,3,3,1,1,6,2,1,1,0,9,3,4,27,27,13,5,10,0,0,0,1,4,4,4,4,3,4,4,3,3,4,4,4,4,2,2,3,2,2,0,4,1,1,0,0,0,0,0,1,1,0
30585275,3058527501,15860201,1586020102,2,3,3,1,1,6,2,0,1,0,9,3,4,27,27,13,5,10,0,0,0,1,4,4,4,4,3,4,4,3,3,4,4,4,4,2,2,3,2,2,0,4,1,1,0,0,0,0,0,1,1,0
30585275,3058527501,15860201,1586020103,2,3,3,1,1,6,2,0,1,0,9,3,4,27,27,13,5,10,0,0,0,1,4,4,4,4,3,4,4,3,3,4,4,4,4,2,2,3,2,2,0,4,1,1,0,0,0,0,0,1,1,0
30585275,3058527502,15861201,1586120101,2,3,3,1,1,6,2,1,1,0,9,3,4,27,27,13,5,10,0,0,0,1,4,4,4,4,4,4,4,3,4,4,3,4,3,3,2,4,2,2,0,4,1,1,0,0,0,0,0,1,1,0
30585275,3058527502,15861201,1586120102,2,3,3,1,1,6,2,0,1,0,9,3,4,27,27,13,5,10,0,0,0,1,4,4,4,4,4,4,4,3,4,4,3,4,3,3,2,4,2,2,0,4,1,1,0,0,0,0,0,1,1,0
30585275,3058527502,15861201,1586120103,2,3,3,1,1,6,2,0,1,0,9,3,4,27,27,13,5,10,0,0,0,1,4,4,4,4,4,4,4,3,4,4,3,4,3,3,2,4,2,2,0,4,1,1,0,0,0,0,0,1,1,0
30778392,3077839202,16991104,1699110401,2,3,6,1,1,5,1,1,4,0,9,1,1,27,27,3,6,3,0,0,0,1,4,3,4,5,4,5,5,4,4,4,4,4,4,4,1,4,3,3,1,4,1,1,0,0,0,0,0,1,0,0
30585275,3058527501,15860204,1586020401,2,3,4,1,1,6,2,1,4,0,9,3,4,27,27,3,8,4,0,0,0,1,4,4,4,4,3,4,4,3,3,4,4,4,4,2,2,3,2,2,0,4,1,1,0,0,0,0,0,1,1,0
30585275,3058527501,15860204,1586020402,2,3,4,1,1,6,2,0,4,0,9,3,4,27,27,3,8,4,0,0,0,1,4,4,4,4,3,4,4,3,3,4,4,4,4,2,2,3,2,2,0,4,1,1,0,0,0,0,0,1,1,0
30585275,3058527501,15860204,1586020403,2,3,4,1,1,6,2,0,4,0,9,3,4,27,27,3,8,4,0,0,0,1,4,4,4,4,3,4,4,3,3,4,4,4,4,2,2,3,2,2,0,4,1,1,0,0,0,0,0,1,1,0
30585275,3058527502,15861204,1586120401,2,3,4,1,1,6,2,1,4,0,9,3,4,27,27,3,8,4,0,0,0,1,4,4,4,4,4,4,4,3,4,4,3,4,3,3,2,4,2,2,0,4,1,1,0,0,0,0,0,1,1,0
30585275,3058527502,15861204,1586120402,2,3,4,1,1,6,2,0,4,0,9,3,4,27,27,3,8,4,0,0,0,1,4,4,4,4,4,4,4,3,4,4,3,4,3,3,2,4,2,2,0,4,1,1,0,0,0,0,0,1,1,0
30585275,3058527502,15861204,1586120403,2,3,4,1,1,6,2,0,4,0,9,3,4,27,27,3,8,4,0,0,0,1,4,4,4,4,4,4,4,3,4,4,3,4,3,3,2,4,2,2,0,4,1,1,0,0,0,0,0,1,1,0
30753352,3075335201,20563303,2056330301,2,3,7,1,1,5,3,1,3,0,9,1,4,27,27,1,6,2,0,0,0,2,3,3,3,4,2,4,4,3,3,4,4,4,4,4,3,4,1,1,0,4,1,1,0,0,0,0,0,1,0,0
30753352,3075335201,20563304,2056330401,2,3,7,1,1,5,3,1,4,0,9,1,4,27,27,1,6,1,0,0,0,2,3,3,3,4,2,4,4,3,3,4,4,4,4,4,3,4,1,1,0,4,1,1,0,0,0,0,0,1,0,0
30585275,3058527501,15860202,1586020201,2,3,7,1,1,6,2,1,2,0,9,1,7,27,27,1,6,1,0,0,0,1,4,4,4,4,3,4,4,3,3,4,4,4,4,2,2,3,2,2,0,4,1,1,0,0,0,0,0,1,1,0
30585275,3058527502,15861202,1586120201,2,3,7,1,1,6,2,1,2,0,9,1,7,27,27,1,6,1,0,0,0,1,4,4,4,4,4,4,4,3,4,4,3,4,3,3,2,4,2,2,0,4,1,1,0,0,0,0,0,1,1,0
30811394,3081139401,14514302,1451430201,2,3,6,1,2,2,3,1,2,0,9,1,4,27,27,5,5,3,0,0,0,2,3,4,4,4,2,4,3,4,5,5,2,4,4,4,1,4,1,1,0,5,0,0,0,0,0,0,0,1,0,0
30811394,3081139401,14514103,1451410301,2,3,4,1,2,3,1,1,3,0,9,3,5,27,27,7,13,6,0,0,0,1,3,4,4,4,2,4,3,4,5,5,2,4,4,4,1,4,1,1,0,5,0,0,0,0,0,0,0,1,0,0
